,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name
1000,0.149,0.744,167493,0.45,7y5tT3P46jtv4Xx8hGENn4,0.221,11,0.277,-12.262,1,0.0402,107.598,4,0.911,Lieutenant Pigeon,167493,24,2001,2001-01-01,Mouldy Old Dough
1001,0.288,0.379,186773,0.364,1DTKzX4Ed66xxuDb2nFv81,0.0,0,0.331,-8.974,1,0.027,84.993,4,0.212,David Cassidy,186773,0,2015,2015-11-20,How Can I Be Sure
1002,0.0186,0.412,224280,0.969,5RT3NI7RdnJw4fVAeHUmCs,0.332,5,0.293,-3.753,1,0.0779,137.745,4,0.344,Slade,224280,32,2008,2008-01-01,Mama Weer All Crazee Now
1003,0.464,0.541,262960,0.569,7mzvbidIxAS6aRsdSawznI,9.21e-06,2,0.285,-10.042,1,0.0316,127.311,4,0.886,Rod Stewart,262960,41,1972,1972-01-01,You Wear It Well
1004,0.05,0.294,210107,0.745,5Z8EDau8uNcP1E8JvmfkZe,0.125,5,0.676,-9.138,1,0.0461,134.364,4,0.347,Alice Cooper,210106,65,1972,1972-01-01,School's Out
1005,0.517,0.19,185560,0.595,26lbB9AJCkDDgnc8gThUIf,0.0,1,0.343,-6.089,1,0.0447,204.335,3,0.561,Donny Osmond,185560,1,2007,2007-01-01,Puppy Love
1006,0.86,0.37,240960,0.14,1QOjPpGoGfzUUjD87ltJzs,0.0,7,0.315,-16.296,1,0.0341,86.563,4,0.435,Don McLean,240960,60,1988,1988-01-01,Vincent
1007,0.00054,0.307,149787,0.95,0HoMdjB1XwwMlyPfTV7DEj,7.43e-05,11,0.313,-3.427,0,0.138,127.895,4,0.524,T. Rex,149786,41,1972,1972-07-21,Metal Guru
1008,0.856,0.0948,178710,0.425,7mtZ5qhU4nhKea01O3Bqyg,0.758,3,0.102,-5.815,1,0.0368,88.394,3,0.039,"The Regimental Band, Pipes and Drums Of The Royal Scots Dragoon Guards",178710,14,2009,2009-01-01,Amazing Grace
1009,0.304,0.44,201027,0.249,0oP3nUUVDovK0MKGj7Hwzj,0.0,4,0.0612,-12.695,1,0.0272,64.201,4,0.134,Harry Nilsson,201026,31,1995,1995-01-01,Without You
1010,0.0879,0.603,187947,0.489,0jyAzFiSjx7S0t2YEyBrzX,0.00792,5,0.152,-10.529,1,0.0305,129.844,4,0.355,Chicory Tip,187946,0,2014,2014-01-01,Son Of My Father
1011,0.0224,0.521,225773,0.938,58zvkTcVYecJvk5fl44PyV,0.0,2,0.0889,-3.705,1,0.121,123.008,4,0.441,T. Rex,225773,36,1972,1972-07-21,Telegram Sam
1012,0.607,0.562,142773,0.444,1KV4WzDP0KFBh2ps7CR3sE,0.0,11,0.392,-10.364,1,0.0325,135.157,4,0.853,The New Seekers,142773,1,1991,1991-10-29,I'd Like To Teach The World To Sing
1013,0.675,0.493,231960,0.665,5VqlXuFTkOx5OouaqsLyLw,0.0,7,0.253,-10.922,1,0.27,105.376,5,0.738,Benny Hill,231960,36,2009,2009-03-13,Ernie (The Fastest Milkman in the West)
1014,0.707,0.341,250280,0.582,6j5WZXpelDHjnCvgxTXrcW,0.00185,7,0.144,-10.901,1,0.0451,137.795,4,0.448,Rod Stewart,250280,29,2012,2012-01-01,Reason To Believe
1015,0.165,0.808,142787,0.37,07Qzyper1ZFMXFMRbYfgnQ,0.0,10,0.0558,-13.866,1,0.036,115.207,4,0.93,The Tams,142786,0,2003,2003-01-01,Hey Girl Don't Bother Me - Mono Version
1016,0.418,0.38,224187,0.594,3GptjqjQIU9n7itkDNprLZ,0.0,0,0.173,-9.604,0,0.0421,83.775,4,0.552,Diana Ross,224186,0,1970,1970-11-03,I'm Still Waiting
1017,0.176,0.728,262613,0.878,5nbNdS5SKdpiDZjCBh8W7b,0.856,11,0.61,-6.926,0,0.0564,126.59,4,0.911,T. Rex,262613,66,1971,1971-09-24,Get It On
1018,0.0916,0.549,177800,0.547,703RBHUEEi5c4o4YUXAM9Q,2.26e-06,11,0.205,-8.681,0,0.0452,129.814,4,0.972,Middle Of The Road,177800,48,2002,2002-05-28,Chirpy Chirpy Cheep Cheep
1019,0.221,0.777,180667,0.471,6JCppIVv3nNWdOpmWIZydF,0.0,1,0.3,-12.655,1,0.0834,122.458,4,0.905,Dawn,180666,0,2015,2015-05-26,Knock Three Times
1020,0.292,0.576,170307,0.529,23XYtrrx3Wd0gOGMOlXVRg,0.00214,5,0.0577,-10.074,1,0.276,74.481,4,0.734,Dave & Ansell Collins,170306,0,1971,1971-01-01,Double Barrel
1021,0.0839,0.565,295480,0.543,1FvG5AZm68WSFQj3fJywoy,0.0521,11,0.0867,-8.505,0,0.0376,130.983,4,0.486,T. Rex,295480,53,1971,1971-09-24,Hot Love - A Side
1022,0.799,0.529,250533,0.764,3pqNUdf5uziHuSg2eNngOW,0.405,9,0.237,-12.691,1,0.0377,129.035,4,0.829,Mungo Jerry,250533,0,2000,2000-01-01,Baby Jump
1023,0.719,0.836,204827,0.395,021ZiadcsPt1lOY55OeqFJ,1.4e-05,3,0.0694,-12.015,1,0.0336,104.058,3,0.562,Clive Dunn,204826,25,2009,2009-06-26,Grandad
1024,0.0192,0.518,168240,0.52,4jrEJvfSn7kJcZR4oD7VGo,4.86e-05,1,0.0654,-9.902,0,0.0539,206.497,4,0.968,Dave Edmunds,167786,47,2005,2005-07-04,I Hear You Knocking
1025,0.248,0.298,899933,0.753,0auKlivXpm76wR63mMJ3pR,0.148,0,0.112,-7.417,0,0.0894,164.991,3,0.32,Jimi Hendrix,899933,50,1968,1968-10-25,Voodoo Chile
1026,0.749,0.613,266750,0.356,3RMks55MQuoQiR6uqPHaW4,0.0354,7,0.194,-14.678,0,0.0324,119.847,4,0.76,Matthews' Southern Comfort,266657,32,1997,1997-01-01,Woodstock
1027,0.064,0.756,178093,0.687,24GBNWw5fZBbxC9QLB3nDk,0.0,11,0.25,-7.76,0,0.0435,106.247,4,0.914,Freda Payne,178093,0,2013,2013-08-12,Band of Gold
1028,0.0881,0.584,187240,0.899,5cHoKMNwYETeEnVf1KoyoH,0.0,1,0.211,-8.449,1,0.0828,125.293,4,0.915,Smokey Robinson & The Miracles,187240,3,1994,1994-01-01,The Tears Of A Clown
1029,0.347,0.319,145973,0.689,1kvbxvZzSSWGaHGBY7r7C1,0.000429,7,0.902,-6.717,1,0.0374,92.333,4,0.531,Elvis Presley,145973,42,2002,2002-09-24,The Wonder of You - Live
1030,0.724,0.754,211880,0.449,4OT4AvPAq1o0rscVNdC20X,0.0,4,0.162,-14.013,1,0.0615,82.751,4,0.973,Mungo Jerry,211880,16,2000,2000-01-01,In the Summertime
1031,0.0798,0.628,166200,0.509,5s2b6aZj3xTzBQ1G4Q3W3g,0.0,4,0.138,-13.552,1,0.0293,129.856,4,0.883,Christie,166200,36,2010,2010-02-26,Yellow River
1032,0.686,0.552,123907,0.907,2pCOtJAGY2wgfwxw4QEKNA,0.0,5,0.693,-3.115,1,0.0547,126.24,4,0.686,1970 England World Cup Squad,123906,16,2010,2010-01-01,Back Home
1033,0.112,0.601,239600,0.643,0Y2SrByf4G3kbq2nBEHQRn,0.00209,2,0.088,-5.828,1,0.0314,128.262,4,0.552,Norman Greenbaum,239600,71,1979,1979-01-01,Spirit in the Sky
1034,0.814,0.539,181093,0.537,2kwAhlh7BDsJkES19zaYqs,1.41e-06,10,0.282,-3.403,1,0.0257,103.191,3,0.652,Dana,181093,1,2003,2003-01-01,All Kinds Of Everything
1035,0.822,0.149,293120,0.206,6l8EbYRtQMgKOyc1gcDHF9,0.000649,3,0.115,-13.888,1,0.0323,79.764,4,0.264,Simon & Garfunkel,293120,70,1970,1970-01-26,Bridge Over Troubled Water
1036,0.906,0.287,268293,0.26,7iZfg9nHKc44UYgj9V5Rih,0.0128,1,0.11,-19.194,1,0.0333,97.587,4,0.374,Lee Marvin,268293,42,1977,1977-01-01,Wand'rin' Star
1037,0.746,0.567,167947,0.842,6hFAaTvtzYDkng1T5K4XLB,1.84e-06,9,0.105,-3.388,1,0.0312,109.493,4,0.778,Edison Lighthouse,167946,2,2002,2002-06-18,Love Grows (Where My Rosemary Goes)
1038,0.696,0.5,198867,0.159,1st6DXIzDykpxGRcU0aO8a,0.000675,1,0.109,-14.467,1,0.0629,102.595,3,0.485,Rolf Harris,198866,30,1990,1990-01-01,Two Little Boys
1039,0.466,0.736,167187,0.871,3iSws76HjaU7k49EqJVTfF,0.0,2,0.108,-2.786,1,0.0278,122.395,4,0.967,The Archies,167186,69,2007,2007-11-07,"Sugar, Sugar"
1040,0.407,0.466,266800,0.361,2pBwAFqDVX3jE12IRm07pf,0.00111,0,0.334,-12.405,1,0.0313,82.803,4,0.392,Serge Gainsbourg,266800,1,2007,2007-01-01,Je t'aime moi non plus
1041,0.0599,0.647,141600,0.762,6NxsCnLeLd8Ai1TrgGxzIx,3.35e-06,2,0.0705,-5.856,1,0.0287,89.837,4,0.93,Creedence Clearwater Revival,141600,25,1969,1969-08-03,Bad Moon Rising
1042,0.237,0.455,194920,0.42,3I6dXESwG7xTDQt7jrOvmm,7.03e-06,8,0.266,-9.427,0,0.0308,124.394,4,0.5,Zager & Evans,194920,37,2009,2009-07-23,In The Year 2525 (Exordium & Terminus)
1043,0.413,0.562,179387,0.789,2EwgD1UMPEiLcH3rCVIwPk,0.0253,7,0.0615,-6.618,1,0.0621,119.628,4,0.966,The Rolling Stones,179386,8,1971,1971-12-20,Honky Tonk Women
1044,0.307,0.506,234360,0.402,1V6NsADmSSEsb8zpGZMdup,1.25e-05,8,0.0814,-11.743,0,0.0256,94.221,4,0.54,Thunderclap Newman,234360,36,1990,1990-01-01,Something In The Air
1045,0.00465,0.651,179480,0.892,69zeDbyVmHDSH4GKZD1fv5,2.85e-06,4,0.127,-6.551,1,0.0313,135.309,4,0.962,The Beatles,179480,6,2000,2000-11-13,The Ballad Of John And Yoko - Remastered 2015
1046,0.00209,0.783,171093,0.437,3ZmZDEwn90n7QkFpSFAznC,0.33,6,0.178,-8.699,1,0.0336,101.867,4,0.663,Tommy Roe,171093,0,2015,2015-06-22,Dizzy
1047,0.186,0.703,191773,0.636,4ajbplh2IXiJkXjQiq5aqq,0.0256,7,0.0959,-7.579,1,0.0376,122.921,4,0.218,The Beatles,191773,6,2000,2000-11-13,Get Back - Remastered 2015
1048,0.0811,0.798,156479,0.482,6B1mi7lMKxdSuD40kxAIs9,0.386,10,0.0872,-11.443,1,0.0473,146.815,4,0.972,Desmond Dekker,156479,40,2012,2012-04-04,Israelites
1049,0.195,0.729,195267,0.324,27m1soUndRthrAA1ediOXn,0.0,8,0.101,-13.017,0,0.0393,116.855,4,0.679,Marvin Gaye,195266,68,1969,1969-08-26,I Heard It Through The Grapevine
1050,0.805,0.408,284707,0.436,6YDdaGHl2CgC1Jn5tKqrn7,1.72e-06,0,0.305,-7.712,1,0.0345,175.024,3,0.474,Peter Sarstedt,284706,19,2016,2016-05-06,Where Do You Go To (My Lovely)
1051,0.0876,0.486,168587,0.641,69jkdqA5M5xuMnrVuqZdAr,0.0,0,0.572,-6.464,1,0.0322,112.558,4,0.685,Amen Corner,168586,0,2000,2000-01-01,(If Paradise Is) Half As Nice - Stereo
1052,0.0168,0.502,229480,0.494,4Zd4dLxjyvUM4n942ik5fj,0.0,7,0.321,-8.337,1,0.0266,107.613,4,0.448,The Move,229480,9,2011,2011-11-14,Blackberry Way
1053,0.867,0.377,190440,0.0363,5eGDyS2RLBpkpgh2sR85lv,0.93,6,0.115,-22.807,0,0.0337,68.401,4,0.261,Fleetwood Mac,190440,40,2008,2008-09-26,Albatross
1054,0.548,0.756,180773,0.581,4x0szrLoPdaFSry7UCOFCG,2.92e-05,9,0.054,-9.625,1,0.034,123.244,4,0.93,Marmalade,180773,24,2011,2011-09-05,"Ob-La -Di, Ob-La-Da - Original recording"
1055,0.15,0.634,259427,0.629,3m99DSaC5Vh8Fvvm7HiSMp,9.33e-06,0,0.278,-11.174,1,0.0745,122.585,4,0.78,The Scaffold,259426,0,2013,2013-01-21,Lily the Pink
1056,0.545,0.539,165400,0.544,5c3SBfvWYFtf5FQiNkg6FV,0.634,0,0.506,-13.569,1,0.0397,116.524,4,0.534,Hugo Montenegro & His Orchestra,165400,33,1995,1995-05-23,"The Good, The Bad and The Ugly"
1057,0.317,0.339,314200,0.426,4pU7ed71DOZozQrBQzqkdw,0.00082,2,0.103,-11.303,1,0.0543,72.445,3,0.285,Joe Cocker,314200,17,1969,1969-04-23,With A Little Help From My Friends
1058,0.799,0.362,301291,0.325,6NmdCdQGOBVxVLIIJdPw3z,0.000481,6,0.0988,-7.454,0,0.0302,177.163,4,0.605,Mary Hopkin,301290,43,1968,1968-01-01,Those Were the Days - Official 1977 Rerecording
1059,0.0112,0.386,425653,0.607,3H7sv3Krffn15BufUuXzf3,1.38e-05,10,0.088,-7.7,1,0.0261,147.207,4,0.532,The Beatles,425653,24,2000,2000-11-13,Hey Jude - Remastered 2015
1060,0.114,0.455,182733,0.54,0WsdlsuYrldZl32PvRGrkt,8.99e-06,5,0.7,-7.458,1,0.0261,86.759,4,0.657,Bee Gees,182733,0,1968,1968-09-01,I've Gotta Get A Message To You - Mono Single Version
1061,0.609,0.725,146373,0.577,0vhCcrN8ULryq1KuEEYlm2,0.00112,3,0.242,-6.487,1,0.0336,117.691,4,0.826,The Beach Boys,146373,46,1969,1969-02-10,Do It Again - Remastered 2001
1062,0.152,0.431,175147,0.931,3Md57Z53QPr1KfdF6eCqdI,0.293,5,0.683,-6.555,0,0.139,136.805,4,0.27,The Crazy World Of Arthur Brown,175146,30,2007,2007-01-01,Fire
1063,0.327,0.558,166800,0.86,5GK4GZHkXeCAHx4MVPpuo6,0.0,2,0.577,-11.098,1,0.0345,130.945,4,0.744,Tommy James & The Shondells,166800,30,2007,2007-09-24,Mony Mony
1064,0.8,0.258,168533,0.359,5QjyqviMxtyw5t9pPKxQWu,0.0013,5,0.125,-11.739,1,0.0353,168.606,3,0.456,Des O'Connor,168533,6,2012,2012-09-17,I Pretend
1065,0.433,0.72,152333,0.645,1WQesdW1KcJML5TWna3FoU,0.00487,0,0.153,-16.496,1,0.0331,135.059,4,0.806,The Equals,152333,42,1990,1990-01-01,Baby Come Back
1066,0.0602,0.569,221747,0.896,269rUyj7DapVabdn6Fuz2M,0.31,3,0.0723,-9.068,1,0.0634,137.292,4,0.711,The Rolling Stones,221746,9,1969,1969-09-12,Jumpin' Jack Flash
1067,0.653,0.408,194493,0.544,3F64pIPqvcujnwvcVLVZ64,0.0,3,0.512,-8.277,1,0.0333,119.112,4,0.446,Gary Puckett & The Union Gap,194493,61,1968,1968-01-01,Young Girl
1068,0.848,0.273,137467,0.373,6Z5XZ8fjmWGbkdahOgreVe,0.000241,5,0.188,-9.989,1,0.0341,77.591,4,0.147,Louis Armstrong,137466,23,2010,2010-01-01,What A Wonderful World
1069,0.133,0.478,151800,0.681,1ZfbMOw5VSh5Qqr8hgLCkJ,0.0,4,0.0748,-5.2,1,0.0291,92.898,4,0.962,Cliff Richard,151800,38,1977,1977-01-01,Congratulations
1070,0.141,0.65,136827,0.777,3yf4uaeB2ibXSIPbfUYC2k,0.343,2,0.215,-4.984,1,0.0294,109.608,4,0.574,The Beatles,136826,6,2000,2000-11-13,Lady Madonna - Remastered 2015
1071,0.0148,0.344,218093,0.856,2zI0nIQnHRAuweAvqI3iWl,0.219,9,0.198,-8.03,1,0.0428,76.139,4,0.772,"Dave Dee, Dozy, Beaky, Mick & Tich",218093,29,1995,1995-01-01,The Legend Of Xanadu
1072,0.923,0.502,151667,0.38,0XOYh266PYgM8mlf4kSs5L,1.63e-05,2,0.148,-14.515,1,0.0442,130.192,4,0.675,Esther and Abi Ofarim,151666,28,1992,1992-01-01,Cinderella Rockefella
1073,0.00523,0.38,389200,0.791,48CvUkFKs27QRQqocgzJfR,0.00196,0,0.0776,-11.977,1,0.0423,100.387,4,0.523,Manfred Mann's Earth Band,389200,1,1978,1978-02-24,Mighty Quinn
1074,0.266,0.497,182667,0.569,40XXjm2pU6LGZkLq5VmkaQ,0.0,9,0.336,-10.632,1,0.0386,120.531,4,0.811,Love Affair,182666,60,1968,1968-01-01,Everlasting Love
1075,0.713,0.706,189947,0.467,1C2K7ouw8OYXVThAnSXID9,0.0,7,0.253,-9.523,1,0.0852,107.053,4,0.735,Georgie Fame,189946,34,1968,1968-01-01,The Ballad of Bonnie & Clyde
1076,0.402,0.498,207787,0.806,0wFW5NQJdNDJPcZyfYSExx,5.74e-06,0,0.525,-5.284,1,0.0265,99.396,4,0.664,The Beatles,207786,6,2000,2000-11-13,"Hello, Goodbye - Remastered 2015"
1077,0.0674,0.458,192853,0.724,1TJUUKUydoQuXIukGnRLs6,2.08e-06,9,0.323,-8.547,1,0.0297,90.508,4,0.505,Long John Baldry,192853,0,2006,2006-01-01,Let the Heartaches Begin
1078,0.518,0.7,152613,0.412,3QU7LEmu0j98vtsZfRk22n,0.0,0,0.163,-12.446,1,0.048,118.565,4,0.929,The Foundations,152613,43,2012,2012-01-01,Baby Now That I've Found You
1079,0.00143,0.504,141013,0.629,1CI3aF3LilyFFAhyRXaUOK,0.000472,7,0.0782,-6.017,1,0.0266,104.024,4,0.692,Bee Gees,141013,0,2009,2009-11-03,Massachussetts
1080,0.00306,0.484,145573,0.538,1mBPlknQe00PCd7R9g34ix,3.54e-05,7,0.0711,-9.218,1,0.0296,102.073,4,0.498,Bee Gees,145573,12,1969,1969-06-01,Massachusetts (2008 Remastered LP Version)
1081,0.404,0.394,178200,0.463,2YlaV3Lkug4fGcvjSukbey,0.0,2,0.28,-9.686,1,0.0289,111.145,3,0.402,Engelbert Humperdinck,178200,45,2007,2007-01-01,The Last Waltz
1082,0.538,0.525,178507,0.52,6vcNJUWtUPB0hKC6VbZriY,0.00569,7,0.111,-11.725,1,0.0271,112.554,4,0.523,Scott McKenzie,178506,63,1967,1967-01-01,San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version
1083,0.437,0.397,227760,0.625,56rXurvdpjoSIVggfd5ANS,5.47e-06,7,0.263,-5.829,1,0.0347,104.54,4,0.676,The Beatles,227760,9,2000,2000-11-13,All You Need Is Love - Remastered 2015
1084,0.504,0.249,248947,0.66,3qitymULqEibr7yknRMKU4,0.0026,0,0.0891,-6.905,1,0.0342,149.813,4,0.435,Procol Harum,248946,31,1967,1967-05-12,A Whiter Shade Of Pale
1085,0.0756,0.435,187000,0.601,4DZSA2vPFWwyuxVqQ6wLEa,0.0,4,0.359,-5.494,1,0.0316,112.032,4,0.603,The Tremeloes,187000,1,2006,2006-01-01,Silence Is Golden
1086,0.393,0.724,143000,0.606,4mCtyfgMVY6yYlqtX3ekLm,0.0,0,0.0573,-9.018,1,0.0492,124.415,4,0.954,Sandie Shaw,143000,1,1967,1967-01-01,Puppet On A String
1087,0.753,0.262,162493,0.328,3cVWNLd0uEHkc2tnBoE3Ay,0.0,4,0.227,-12.897,1,0.0376,207.074,4,0.533,Frank Sinatra,162493,22,1967,1967-08-01,Somethin' Stupid
1088,0.662,0.221,198360,0.339,2ReeMcseDkXKSIScbAugyI,1.38e-06,5,0.136,-9.43,1,0.0294,86.771,4,0.264,Engelbert Humperdinck,198360,39,2007,2007-01-01,Release Me
1089,0.7,0.256,196707,0.401,1PiK6yFyFD9SeZ3NkYoVU4,0.0,5,0.123,-8.308,1,0.0289,96.801,4,0.403,Petula Clark,196706,0,1997,1997-01-01,This Is My Song
1090,0.595,0.503,165613,0.772,1CSLeVCXmetBh8IkTPMFdL,2.47e-06,0,0.199,-6.205,1,0.0322,79.462,4,0.935,The Monkees,165613,58,2003,2003-01-01,I'm a Believer
1091,0.278,0.546,184093,0.505,6cfC1EYkS8JkwQ9y4CcZEH,0.0,8,0.102,-9.288,1,0.0256,95.068,4,0.851,Tom Jones,184093,8,2005,2005-01-01,Green Green Grass Of Home
1092,0.326,0.396,219027,0.473,5t9KYe0Fhd5cW6UYT4qP8f,0.000124,10,0.109,-7.67,0,0.0345,133.449,4,0.385,The Beach Boys,219026,71,1967,1967-09-18,Good Vibrations - Remastered
1093,0.293,0.619,174800,0.472,3zA42VIIrkVc2OkgUENTa5,0.0,3,0.168,-11.999,0,0.0296,119.569,4,0.777,Four Tops,174800,11,2005,2005-01-01,"Reach Out, I'll Be There"
1094,0.538,0.511,170133,0.194,78JlD9PKDckLNq0ouu0DZM,0.00092,2,0.0971,-17.579,1,0.0259,96.254,4,0.346,Jim Reeves,170133,45,1997,1997-02-14,Distant Drums
1095,0.14,0.342,183133,0.647,30ewIJhZmbu71aBqfiZ0tQ,0.000356,2,0.141,-6.368,1,0.0297,115.042,4,0.264,Small Faces,183133,28,2001,2001-01-01,All Or Nothing
1096,0.531,0.604,158880,0.549,0Dk6z7iOJzFYywJvxjNltW,0.0,1,0.438,-9.873,1,0.0389,111.398,4,0.696,The Beatles,158880,6,1966,1966-08-05,Yellow Submarine - Remastered
1097,0.389,0.649,127733,0.77,26RTO9YFd1sSjzQrfmhG5J,7.56e-06,7,0.296,-8.916,1,0.0473,113.872,4,0.65,The Troggs,127733,46,1991,1991-01-01,With A Girl Like You
1098,0.442,0.509,193840,0.676,4PKwry8fXxnbAwrubGzjGJ,0.0,7,0.552,-9.541,1,0.0554,127.02,4,0.71,Chris Farlowe,193840,0,1999,1999-01-01,Out of Time
1099,0.139,0.823,151280,0.556,53quKXa7znupyBxHuA9JJ2,0.0139,11,0.0957,-9.437,1,0.132,93.449,4,0.906,Georgie Fame & The Blue Flames,151280,14,2007,2007-01-01,Getaway
1100,0.19,0.564,213240,0.535,5KwbWPmwnOoXNqdMhh2S3m,0.0,0,0.0674,-7.13,1,0.0267,124.224,4,0.463,The Kinks,213240,14,1966,1966-10-28,Sunny Afternoon
1101,0.147,0.472,138200,0.856,4VFYrwy5mEuZeBywCplc2j,2.78e-06,7,0.595,-6.03,1,0.0562,78.696,4,0.841,The Beatles,138200,5,2000,2000-11-13,Paperback Writer - Remastered 2015
1102,0.709,0.272,156240,0.482,6M0KLbfIinP9ZVmZbQuOGA,0.0,0,0.272,-7.948,1,0.0275,90.602,4,0.565,Frank Sinatra,156240,9,2015,2015-04-17,Strangers In The Night
1103,0.0139,0.504,224133,0.845,78Az0Z1vNJgqv9QSB0ULLV,0.0419,5,0.359,-7.799,0,0.0938,159.508,4,0.736,The Rolling Stones,224133,19,2004,2004-07-12,Paint It Black
1104,0.0551,0.52,155600,0.575,2qrqNaLIKfvr5mkDWN2O1w,0.000401,7,0.653,-7.615,1,0.0273,111.987,4,0.833,Manfred Mann,155600,1,2014,2014-11-28,Pretty Flamingo - 1997 Remastered Version
1105,0.476,0.268,169400,0.622,73HDhawpwfPF7EzyEyPtH8,0.0,2,0.0624,-5.416,0,0.0372,111.538,3,0.609,Dusty Springfield,169400,5,2000,2000-01-01,You Don't Have To Say You Love Me
1106,0.201,0.65,122027,0.672,75roujvnO9zHkjVcInTXdc,0.0,0,0.166,-8.378,1,0.0706,135.925,4,0.727,The Spencer Davis Group,122026,11,2015,2015-08-21,Somebody Help Me
1107,0.0142,0.459,180933,0.464,0kjHqwh7g27lCCV9If2nEY,0.0,2,0.106,-11.106,1,0.0271,110.694,4,0.691,The Walker Brothers,180933,30,1992,1992-01-01,The Sun Ain't Gonna Shine Anymore - Stereo Version
1108,0.483,0.74,166008,0.392,2nwCO1PqpvyoFIvq3Vrj8N,1.11e-06,9,0.0965,-11.996,1,0.0824,82.742,4,0.387,Nancy Sinatra,166008,67,1966,1966-03-01,These Boots Are Made For Walkin'
1109,0.7,0.531,141067,0.526,6KyGW2uTnDP4qxzuxS0s1k,0.0,6,0.304,-6.133,0,0.0325,122.39,4,0.466,The Overlanders,141066,15,2010,2010-01-01,Michelle - Original Recording - 1966 No.1 Single
1110,0.289,0.644,165227,0.567,6ftH8Mtm6seGGTA8e4jooj,0.0,9,0.315,-11.737,1,0.0394,140.556,4,0.943,The Spencer Davis Group,165226,9,1991,1991-01-01,Keep On Running - Mono Version
1111,0.12,0.665,169000,0.782,0vXGSlE4ft3n5JHZMHHSIj,4.19e-06,6,0.125,-8.438,0,0.0307,137.453,4,0.731,The Beatles,169000,17,2000,2000-11-13,Day Tripper - Remastered 2015
1112,0.348,0.422,192853,0.398,0wIeP8XM4ixInQCusJDe3V,0.0,2,0.177,-10.291,1,0.0266,75.513,3,0.468,The Seekers,192853,45,2007,2007-03-26,The Carnival Is Over
1113,0.0241,0.577,175267,0.9,2qTgW3UqBfDr1WU7IvjGBg,0.458,4,0.0768,-7.988,1,0.0593,126.343,4,0.88,The Rolling Stones,175266,5,1971,1971-12-20,Get Off Of My Cloud
1114,0.659,0.254,171827,0.339,1bwI3LXO4YsM68F4ZddeGE,0.0,0,0.0694,-10.888,1,0.0301,88.041,4,0.349,Ken Dodd,171826,26,1988,1988-01-01,Tears
1115,0.696,0.363,194133,0.536,4NhFqirjszwBSFdOG7swnf,0.00179,9,0.0927,-9.003,1,0.0368,81.537,4,0.347,The Walker Brothers,194133,37,1965,1965-01-01,Make It Easy On Yourself
1116,0.000381,0.729,222747,0.825,0JX84Ylol2NjRGXKPnmxJD,0.0851,9,0.0811,-8.559,1,0.0478,135.605,4,0.846,The Rolling Stones,222746,4,1971,1971-12-20,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002
1117,0.246,0.621,193840,0.708,2SWBfqj1FrS8t8z56G55rP,2e-06,6,0.143,-9.057,1,0.0259,110.533,3,0.624,Sonny & Cher,193840,66,2005,2005-02-08,I Got You Babe
1118,0.149,0.602,139240,0.736,1dfuJYDSIc41cw5RPsaCF1,0.0,11,0.0776,-6.51,0,0.0332,94.931,4,0.819,The Beatles,139240,17,2000,2000-11-13,Help! - Remastered 2015
1119,0.513,0.456,149467,0.47,2HCaIYjkvWSZzaSKUoOh3d,3.76e-05,2,0.444,-9.564,1,0.0294,120.336,4,0.639,The Byrds,149466,62,1965,1965-06-21,Mr. Tambourine Man
1120,0.0111,0.436,145867,0.586,02r502pzbZQVlyfxqCQlTA,4.54e-06,2,0.447,-8.292,0,0.0308,132.778,4,0.674,The Hollies,145866,26,1993,1993-03-22,I'm Alive
1121,0.94,0.404,143267,0.246,1Vzr9AOdHw65UHoK1Vuxls,3e-05,11,0.297,-13.812,1,0.041,71.274,4,0.281,Elvis Presley,143266,50,2002,2002-09-24,Crying In the Chapel
1122,0.614,0.528,161893,0.572,6ULmJMtCphF0rqUykVX3OC,0.0,0,0.0636,-7.513,1,0.0601,152.323,4,0.951,Sandie Shaw,161893,0,2014,2014-12-08,Long Live Love
1123,0.754,0.48,166184,0.402,5p6hpTUPz54P0IBOfgvS0G,0.00125,11,0.143,-9.362,0,0.0281,100.7,4,0.445,Jackie Trent,166184,0,2015,2015-05-04,Where Are You Now (My Love) - [1965 Recording]
1124,0.4,0.707,148467,0.249,3ddVMNawf9ti6vqFeZ6rQi,3.51e-06,6,0.0987,-16.316,1,0.0822,120.519,4,0.736,Roger Miller,148466,51,2008,2008-11-17,King Of The Road
1125,0.0638,0.554,190120,0.904,6pkjW5srxjzRSKKMrl7et8,0.0,4,0.259,-6.319,0,0.0536,123.443,4,0.801,The Beatles,190120,8,2000,2000-11-13,Ticket To Ride - Remastered 2015
1126,0.822,0.361,141133,0.258,4xxYbkl51ckZoZOxHqkdyO,0.0,7,0.107,-12.063,0,0.0352,82.065,3,0.597,Cliff Richard,141133,22,1977,1977-01-01,The Minute You're Gone
1127,0.376,0.623,137067,0.784,6HVqfeID7hG2vx36HFlLZC,0.0,1,0.0509,-10.037,1,0.0359,100.676,4,0.968,Unit 4 + 2,137066,29,2015,2015-06-06,Concrete and Clay
