,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name
1046,0.944,0.373,281565,0.0685,2otmfgyrG7AiiXULlF7Fxc,0.913,0,0.102,-20.064,1,0.0611,62.54,4,0.0802,Fivos Valachis,281564,0,2014,2014-11-17,"Racines, Une Histoire, Nocturne 7 Feb"
1047,0.982,0.453,102240,0.0143,7hgkWUlu6KwDcjMWuV8Lws,0.000473,0,0.209,-28.649,1,0.0554,109.112,4,0.0619,Johann Joseph Fux,102240,0,1997,1997-01-01,"Il fonte della salute aperto dalla grazia nel Calvario: Part I: Recitative: Vieni, La Grazia, io sono (La Grazia)"
1048,0.0218,0.531,196558,0.857,36M56Kl0ys4ImqXruxobhX,0.0662,4,0.111,-5.625,0,0.0405,136.986,4,0.385,Toni,196557,0,2015,2015-03-18,Tempus - Original Mix
1049,0.0014,0.365,146213,0.508,20kQlJoCOzXVwR0J47mCnx,0.929,6,0.123,-9.8,1,0.174,170.998,4,0.698,Tha Tribe,146213,11,2013,2013-06-25,Fox Trail
1050,0.956,0.396,303973,0.221,1G6CniUf1AUM44ZivBgwSF,0.821,9,0.121,-18.135,1,0.049,175.096,3,0.46,Antonio Vivaldi,303973,4,2012,2012-03-01,"Concerto in D Major for Violin and Double Orchestra, RV 582 ""The Assumption of the Virgin Mary"": I. Allegro"
1051,0.663,0.533,138427,0.387,34xXz3GdjYxYh0Wia8SBBc,0.000627,2,0.11,-13.574,1,0.151,141.763,3,0.786,Big Joe Williams,138426,0,2007,2007-10-02,Eula Mae
1052,0.0289,0.625,190107,0.554,78jbsofo755lj27pQuOTRb,5.47e-06,2,0.0832,-7.094,1,0.026,98.01,4,0.486,Quindi,190106,0,2019,2019-02-09,Stretto a te
1053,0.0298,0.12,213720,0.84,0SecghFMkwtKuDsTKbhswb,0.97,11,0.193,-4.518,1,0.0821,91.891,3,0.231,The ScottishPower Pipe Band,213720,7,2004,2004-01-01,"Macleod's Oran Mor, Rory Macleod , Donald Cameron's Powder Horn"
1054,0.842,0.657,183467,0.415,6nk2wfKVB7g1g3pHcAdQHl,0.0,11,0.163,-10.635,0,0.0656,119.73,4,0.787,Joel Favreau,183466,0,2004,2004-01-01,La mauvaise réputation
1055,0.24,0.523,168520,0.598,6q8maEaWtI0X5dqvWaZrrE,0.0,10,0.169,-7.416,1,0.0244,86.997,4,0.501,Janne Önnerud,168520,11,2016,2016-09-01,ÖPPNA DITT HJÄRTA
1056,1.29e-05,0.176,316447,0.842,2S6nW2TMNqNOkiHWLiR2ro,0.328,0,0.316,-8.021,0,0.103,97.797,4,0.125,Hosoi Bros,316447,0,2016,2016-09-23,Wizard's Creed
1057,0.809,0.216,447653,0.342,4M7yNtijkXttIuW6fmeadB,2.21e-05,7,0.19,-7.007,1,0.0317,136.741,4,0.157,Verbo de Dios,447653,7,2015,2015-07-02,Llévame en Tu Sangre Salvador
1058,0.753,0.775,167265,0.165,3FYrg3sEVDFgo4zG70qCaZ,0.0,6,0.388,-18.596,1,0.946,101.412,3,0.479,Dr. John Day,167265,0,2017,2017-07-04,"The Longevity Plan - Seven Life-Transforming Lessons from Ancient China, Chapter 3"
1059,0.126,0.0541,600085,0.432,2q0Lp9rKVE6qHbZBxKbdeb,0.98,4,0.937,-30.789,1,0.0609,51.38,5,1e-05,Steven Andersen,600084,0,2015,2015-04-30,Subliminal Programming - Be Likeable
1060,0.567,0.722,165212,0.264,1WXVMGMlMrp0fJCJp3Nxgd,1.25e-05,1,0.189,-17.883,0,0.96,82.816,1,0.603,John Higgs,165211,2,2018,2018-01-12,"Einstein, Freud & Sgt. Pepper - Eine andere Geschichte des 20. Jahrhunderts, Kapitel 93"
1061,0.47,0.667,347535,0.565,6QQ3NfxB8ZlKxqLc7OYZ2m,0.155,2,0.183,-8.978,1,0.059,82.755,4,0.725,Sublime,347534,30,1991,1991-01-01,Johnny Too Bad
1062,0.726,0.459,440000,0.0989,5HZnch2sCuVAIAaBIciwJk,0.0,8,0.106,-17.091,1,0.0317,107.646,4,0.298,Michael Corsini,440000,0,2016,2016-11-21,O Come O Come Emmanuel / All Things Hoped For
1063,0.0217,0.733,305067,0.78,4g1tKuWDJ8Jioerk9Wv8OC,0.0389,0,0.128,-7.971,0,0.0477,111.984,4,0.603,Laura Welsh,305067,18,2013,2013-01-01,Cold Front - Russ Chimes Remix
1064,0.859,0.285,410627,0.268,43iaxPdAC0PhFvu1v6LpnL,0.859,8,0.11,-14.047,1,0.0378,132.117,4,0.155,James Barnes,410626,15,2013,2013-04-02,Appalachian Overture
1065,0.893,0.226,285354,0.0167,0qLgGJdArAPdEqn53MzwE7,0.856,10,0.0937,-24.91,1,0.0464,81.414,4,0.0386,Piano Baby,285353,0,2018,2018-02-14,Choosing Life
1066,0.204,0.622,325433,0.553,3OzIjWQX9D0HNqbEyFc22P,0.0,10,0.315,-7.219,0,0.552,148.176,4,0.577,Boosie Badazz,325433,20,2017,2017-12-22,Lime Lite
1067,0.342,0.452,168267,0.81,3nSpaKVJ0AhlAY3QjM45xQ,0.0,7,0.0995,-7.303,1,0.0339,79.439,4,0.927,Redgum,168266,23,2011,2011-05-27,Poor Ned
1068,0.0379,0.847,190080,0.428,68pPbQ3xVzX7XlbRw5AgP9,0.975,7,0.308,-10.184,1,0.185,125.041,4,0.184,Xenias,190080,0,2018,2018-12-29,Grainer
1069,1.47e-06,0.171,220011,0.941,0HqDTwIJs4EVUDf9DYeu4Q,0.698,10,0.301,-8.9,0,0.0578,170.938,3,0.321,Tronos,220010,34,2019,2019-02-08,Birth Womb
1070,0.0115,0.684,180952,0.953,0ovmsaL9UQg27kNjzHzPQG,0.00734,0,0.395,-4.879,1,0.0985,125.966,4,0.469,Purple Cafe,180952,0,2018,2018-07-16,Cities
1071,0.96,0.853,175600,0.449,4mfQLNwiWtOYZ1oHqNQwff,0.689,2,0.0558,-9.958,1,0.0403,105.759,4,0.781,International Novelty Orchestra,175600,0,2010,2010-09-01,Whistling Rufus (1899)
1072,0.000388,0.736,345246,0.636,2GBtNFq8iNy4blPDQHt0fu,0.0198,0,0.115,-9.526,1,0.0448,125.996,3,0.826,Moby,345245,2,2011,2011-08-12,Lie Down in Darkness - Gregor Tresher Remix
1073,0.0181,0.61,260682,0.581,0bGQ0ofY84aVzTBa0P2PIf,0.702,10,0.082,-7.574,0,0.0329,130.053,4,0.688,Totte,260681,0,2012,2012-06-17,Light Beams
1074,0.75,0.521,143240,0.294,7Grw7qRsZRQaJ0P9qZtytt,0.0641,0,0.124,-16.653,1,0.0343,84.921,4,0.416,Marc Ducret,143240,0,1990,1990-05-10,Jean le Roadie
1075,0.000118,0.81,268440,0.901,4EsW2usoZE5pedjgKlm594,0.945,1,0.0301,-7.266,1,0.0746,125.0,4,0.589,Vincent Kwok Presents Morrison,268440,0,2009,2009-01-30,After My Love - Julius Papp Drum Mix
1076,0.995,0.139,145000,0.0563,3Jsutoff2W2XaHGkLsi0RS,0.988,0,0.107,-37.112,1,0.0533,140.173,4,0.0419,Endel,145000,1,2019,2019-01-18,Nineteen Long Reposes
1077,0.56,0.615,41190,0.226,7Aqs3MyaJGwuXc9zfJn4lC,0.0,8,0.119,-19.962,1,0.966,180.507,5,0.771,Sherlock Holmes,41190,23,2019,2019-01-22,Der kriechende Mann - Teil 40
1078,0.817,0.725,137701,0.67,6hpj9fpurkZ5X6MqUo8pSK,0.0571,3,0.606,-10.62,1,0.666,111.446,4,0.971,The Karaoke Machine,137700,0,2011,2011-07-01,The Court Of King Caractacus - Karaoke
1079,0.00537,0.8,326250,0.86,6ofWOCt0bCGsp9gXiW89bp,0.821,9,0.0768,-13.782,0,0.0578,128.006,4,0.774,Buben,326250,0,2018,2018-07-25,Grease Gun
1080,0.00486,0.593,315467,0.849,1UkHyhyJJkeUa5TJnAzW8V,0.0,2,0.172,-7.277,1,0.0526,133.367,4,0.846,Popa Chubby,315466,2,2000,2000-01-01,No confort
1081,0.686,0.854,214910,0.552,77D4XFBBAiiOB7xhWshm7F,0.00245,11,0.12,-12.771,1,0.151,94.083,4,0.788,Poe Pro,214910,0,2014,2014-12-09,Oxymorons for Morons
1082,7.03e-05,0.778,179781,0.802,1TSoWAmm74egvvNpc11qxu,0.911,0,0.242,-11.231,1,0.0404,127.015,4,0.906,Renegade Karaoke Players,179781,0,2010,2010-11-22,Missing You (The Saturdays Karaoke Tribute Version)
1083,0.269,0.889,260210,0.659,3xPET3IVvN2clYmbyPTciX,7.02e-05,7,0.0719,-8.353,1,0.0579,119.99,4,0.857,Sean Clarkson,260209,0,2014,2014-05-19,Blurred Lines
1084,0.918,0.18,866613,0.142,5Qq7DKV34E2cdMUtiUNRJR,0.789,0,0.087,-16.163,1,0.0392,145.975,4,0.0389,Hector Berlioz,866613,0,2018,2018-04-23,"Symphonie fantastique, Op. 14: I. Réveries - Passions"
1085,0.0547,0.401,181773,0.857,0nhGYBLzka8K85KAQrFVmg,0.79,1,0.178,-6.826,1,0.0789,168.309,4,0.562,The Concrete Rivals,181773,0,2012,2012-01-01,Absorbed
1086,0.00917,0.727,241028,0.796,6MPIbZp55YUWkC95FmBSyY,0.77,2,0.136,-9.442,1,0.0405,109.978,4,0.303,Marla B. Bisches,241028,0,2015,2015-10-23,Trans Ethic
1087,7.54e-05,0.109,234111,0.794,6GMrkdhNCrj24WruHKBrkc,0.873,0,0.303,-5.27,1,0.0578,170.068,3,0.235,Jay Coop,234110,0,2015,2015-07-24,No Gain
1088,0.83,0.298,523667,0.143,5suZr6GQYR4vW5nIPczskL,1.88e-06,1,0.149,-19.51,1,0.0425,128.284,4,0.333,Frank Sinatra,523666,11,2014,2014-01-01,A Nightingale Sang In Berkeley Square - Session Take
1089,0.0195,0.338,552147,0.713,6qrB8JCuoYgQgv6sfWzju4,0.72,2,0.127,-15.541,1,0.0478,101.822,4,0.208,De Eenheid,552146,0,2004,2004-01-01,State corp
1090,0.0442,0.47,238823,0.868,3Px4kBq5XgaiimmUz5rJWs,0.467,2,0.565,-5.808,1,0.0509,169.963,4,0.683,ROMANTIC PRODUCTION,238823,0,2012,2012-01-13,MAIDEN VOYAGE
1091,0.978,0.471,297779,0.117,04LUiStvr9tzObQuyFEEaD,0.00113,11,0.109,-14.063,1,0.0311,77.412,4,0.347,Lalah Hathaway,297779,48,2017,2017-11-15,Angel - Recorded At Spotify Studios NYC
1092,0.717,0.594,210960,0.656,6fwhaktN9M2uDEpzNIRiEc,0.0,0,0.0886,-7.605,1,0.0339,116.984,4,0.521,Vibrationland,210960,0,2003,2003-01-01,"Illegal, Tender"
1093,0.639,0.675,227480,0.522,5YFJRdXeI2taYHdvhdlLls,0.0,8,0.0942,-4.655,1,0.0589,145.599,3,0.875,Gerardo Reyes,227480,8,2015,2015-09-17,Mi funeral
1094,0.991,0.675,50526,0.146,6XwQhhAyfIiXjTn3iSuA0J,0.917,11,0.115,-25.895,0,0.0579,76.028,4,0.751,Pyotr Ilyich Tchaikovsky,50526,0,2017,2017-08-11,"Pyotr Il'yich Tchaikovsky - Children's Album - 24 Easy Pieces, Op.39 -A Winter Morning"
1095,0.914,0.155,1316355,0.436,0wYvIgZl2ngmiaL9vFZxLp,0.85,2,0.919,-17.722,0,0.0563,71.384,4,0.088,Symphony of the air formerly the NBC symphony orchestra,1316354,0,1989,1989-01-01,Emperor jones (after Eugene o'neill)
1096,0.109,0.742,236851,0.47,0rqXqIMXE37sg4sLgNIOJj,0.0324,9,0.244,-8.873,0,0.0447,135.044,1,0.582,Herdwhite,236850,1,2018,2018-05-16,Polyester Avalanche / Dionysia
1097,0.0,0.158,223571,0.0254,5ka51M7PTj6ReWkPKBlOu8,0.931,5,0.654,-16.712,1,0.0771,128.852,4,0.0322,Rain Sounds XLE Library,223570,0,2017,2017-01-12,Sleep: Stretching Out
1098,0.0211,0.586,213681,0.486,51qhjsnzYGECdwbDtOfBzt,0.841,7,0.0922,-12.57,1,0.0276,124.042,4,0.437,The Hit Co.,213680,0,2013,2013-05-14,I Drove All Night
1099,0.473,0.64,261825,0.899,5c66CtZAwZ7cXBPQpozmsw,0.0,8,0.356,-3.159,1,0.0321,135.071,4,0.957,Vivek Pandey,261825,0,2016,2016-11-02,Acara Ke Kor Kaise Chodi Ye Mai
1100,0.612,0.782,78218,0.553,4eJnu0Ccmcz24MiOJxFwdE,0.959,10,0.139,-13.814,0,0.073,91.88,4,0.874,Sleeky Dirty Cheek,78218,0,2019,2019-02-01,Full Time Worker - Hip Hop Beat Freestyle Instrumental Collection Bass Boosted Mix
1101,0.0254,0.649,239322,0.918,07kxm4eClTL9wEcIephiLe,1.95e-05,7,0.131,-2.164,0,0.0636,126.0,4,0.37,Britney Spears,239322,27,2016,2016-10-07,Make Me... (feat. G-Eazy) - Marc Stout & Tony Arzadon Remix
1102,0.518,0.577,211122,0.383,6diKM46WYNNYF8pAe4EP3G,0.000902,0,0.121,-10.12,1,0.0261,94.903,4,0.278,Winthrop Brookhouse,211121,0,2015,2015-10-21,Hangnail
1103,0.295,0.694,166499,0.414,3QhnJZ2m2PfqLwRENf42wi,0.0,4,0.111,-10.941,1,0.058,100.093,4,0.606,The Hillbilly Jug Band,166499,0,2013,2013-02-12,Best of Brett (A True Tale of Accidents and Misfortune)
1104,0.0875,0.657,138602,0.77,5LHjOchngPbyg9yxfI96pB,0.0,6,0.532,-8.699,1,0.42,92.899,4,0.747,Nipsey Hussle,138601,46,2013,2013-09-01,Late Nights and Early Mornings
1105,0.55,0.783,75000,0.986,4Da6ubgN3GlXhFXuya87HN,0.11,7,0.473,-6.462,1,0.768,79.609,5,0.224,Free Royalties,75000,0,2014,2014-02-20,Intros & Countdowns 128 - Tool 11
1106,0.351,0.179,895027,0.0767,4S4teZbnP8KPj6AOBCrPBQ,0.884,9,0.109,-20.908,1,0.0431,74.368,4,0.0216,Elizabeth A. Baker,895026,0,2018,2018-05-18,Lateral Phases & Beat Frequencies
1107,2.76e-06,0.403,161181,0.989,2sjNehRYWorbsaAc62Q0hz,0.817,9,0.0421,-3.319,1,0.101,103.086,4,0.424,Existential Animals,161180,0,2015,2015-03-29,Prism Prison
1108,0.0453,0.554,215897,0.583,1Rko4tXZx3qEZy4VyABSu1,0.0,8,0.172,-7.779,1,0.026,135.985,3,0.254,Juliet Weybret,215897,1,2012,2012-08-07,Numb
1109,0.156,0.834,336000,0.696,10I99mEHLh2H6qRpxsfwM6,0.0,0,0.134,-5.263,0,0.144,89.991,4,0.739,Oddyssey,336000,0,2007,2007-06-04,Everything Gonna Be Ok {Ft. Tania Grant}
1110,0.000605,0.487,228453,0.843,7pe4Fij8yqHLMVykeQPBQ4,0.0,7,0.958,-5.107,0,0.0408,121.974,4,0.221,Elevation Youth,228453,39,2016,2016-01-31,New Start (Live)
1111,0.751,0.68,99720,0.314,6bjhgDe2f1uA18s2J6Yovv,0.0,7,0.405,-11.554,0,0.944,82.536,3,0.567,Francois Perier,99720,0,2010,2010-10-26,Le Héron
1112,0.141,0.777,259787,0.442,48MZH4grj4nzmFxrCLtEtC,0.0,2,0.0933,-7.913,1,0.0296,100.016,4,0.501,Roland Kaiser,259786,30,2019,2019-03-15,10 Millionen Kerzen
1113,0.993,0.598,164101,0.027,6yLqzXreUW2LFGCrIYBBlA,0.955,1,0.105,-20.518,0,0.0635,130.57,4,0.39,Hwiyeong,164101,0,2016,2016-12-21,Happy sharing
1114,0.651,0.667,86727,0.402,6kkbScwCbos6OfZrM7owFM,0.0,4,0.357,-15.189,0,0.116,135.103,4,0.364,ChuckNameles$,86726,0,2018,2018-10-31,Chief Chief Keef
1115,0.0462,0.494,252240,0.686,4LD4qfIaDJdfoi06bd3J2N,0.000118,7,0.0822,-5.535,0,0.0378,171.958,3,0.522,InCrest,252240,4,2014,2014-11-28,Even Though
1116,0.52,0.707,122093,0.377,4DrJjlJtox7abfqqbOktMv,0.0,11,0.204,-17.424,0,0.954,107.842,4,0.499,C.S. Lewis,122093,4,2008,2008-07-15,Kapitel 97 - Die Chroniken von Narnia: Prinz Kaspian von Narnia
1117,0.00675,0.944,386977,0.702,42CzyyYHaVIYm4puQhzaua,0.393,7,0.0643,-7.086,1,0.238,128.948,4,0.561,Beatamines,386976,0,2012,2012-06-08,El Fantastico
1118,0.12,0.559,166000,0.835,7t6xauLbk0WsQRWUORvy5n,0.0,9,0.0717,-4.177,1,0.0353,140.088,4,0.884,Stamp And Go Shanty,166000,14,2011,2011-04-26,The Night Pat Murphy Died
1119,0.0358,0.373,211110,0.755,5jidcL36rKBwcHAjGvX7UZ,0.206,4,0.173,-5.492,0,0.0443,143.983,4,0.339,CityCop,211109,7,2017,2017-07-21,I Took the Ride
1120,0.0533,0.771,88453,0.41,1WVNB0i7Vfex5Acq6VlHjR,0.756,9,0.112,-8.249,1,0.037,100.01,4,0.516,Enstrümantal,88453,0,2007,2007-10-10,İki Parmak Zeybeği - İzmir Yöresi Zeybekleri
1121,0.00011,0.789,153507,0.633,7e4M4NuPKQLgkWUUFYIg0B,0.641,0,0.0847,-12.756,1,0.0441,112.02,4,0.33,The Doppelgangaz,153507,7,2016,2016-01-01,All Dis
1122,0.797,0.622,219034,0.375,376HW8amSKRKxLTBwhWEae,0.0,7,0.0672,-9.043,1,0.0327,133.752,5,0.434,Manomoy Bhattacharya,219033,0,2003,2003-03-05,Dirgho Jibono Poth
1123,0.953,0.21,302293,0.0636,18JthXUS0MVqZ0x6rW2tCq,0.705,10,0.344,-22.306,1,0.0405,134.721,4,0.0386,Jerre Tanner,302293,0,2011,2011-11-01,Suite from Na Pupu-kani-oe (The Singing Snails): I. Overture
1124,0.766,0.546,146000,0.272,0vAvsFyhvTOBmqOOPdzz9J,0.0272,11,0.148,-16.055,1,0.0429,122.016,4,0.829,Antonio Vivaldi,146000,0,2014,2014-10-31,"12 Violin Concertos, Op.4 - ""La stravaganza"" : 3. Allegro"
1125,0.906,0.327,250250,0.406,0mFFW1Ku0O1nuOnVQtdF8h,0.871,3,0.265,-14.786,0,0.09,89.037,4,0.0335,Nathan Liow,250250,0,2018,2018-07-02,Talking to Myself
1126,0.0846,0.685,259627,0.829,46r90R5kBYYfP4PMfAi7RO,0.0,8,0.178,-5.783,0,0.282,134.872,3,0.37,Silla,259626,16,2014,2014-10-31,Echo
1127,0.00153,0.52,54942,0.726,5fq3oP0MTfWxTAC5kyHkYr,0.95,10,0.338,-10.108,0,0.06,170.341,4,0.2,JuztZHERO,54941,0,2018,2018-09-26,Descent Lv. -1
1128,0.00029,0.682,511680,0.789,0HOBtRAT6Q3jITTuYGKYBX,0.904,1,0.0813,-7.394,1,0.045,118.206,4,0.363,Aissaoui,511680,0,2017,2017-11-03,Epiphany
1129,0.0371,0.8,231892,0.815,3l2gmmT9iWngjOmMrHZxu5,0.84,9,0.115,-8.947,1,0.0401,121.985,4,0.327,Eddy Kudo,231892,0,2016,2016-12-31,Badminton
1130,0.221,0.45,265561,0.652,7zVCsUqv1axiLwZ4YSDksc,1.81e-06,0,0.134,-5.821,1,0.0292,143.627,4,0.243,The Stray Birds,265560,47,2016,2016-08-19,Shining in the Distance
1131,2.03e-05,0.254,269493,0.923,5xf61BtMU5AvseVy28RcTe,0.734,11,0.0785,-6.13,0,0.0528,134.944,4,0.322,James Ryan,269493,0,2005,2005-01-01,Blown
1132,0.97,0.258,460867,0.244,1DXpZa3XiBcY1NRWGspNOF,0.411,10,0.094,-15.38,0,0.0398,138.903,5,0.113,Alexander Borodin,460866,0,2012,2012-01-24,"Knyaz’ Igor’ (Prince Igor): Knyaz’ Igor’ (Prince Igor): Act 2, No. 9 ""Ni sna, ni otdyha izmuchennaj dushe"" [Igor]"
1133,0.73,0.512,350133,0.395,7bNF2iS1WBUlKzMZlXaRRH,0.192,10,0.11,-10.921,0,0.031,128.844,4,0.408,Arturo Serra,350133,0,2017,2017-12-01,Locomotive
1134,0.0318,0.826,311933,0.754,2W70bSOIoDXBTcGOCrzWJw,0.0,6,0.0382,-6.296,0,0.325,82.955,4,0.462,DMX,311933,1,2012,2012-05-01,Ryde Or Die
1135,0.053,0.875,556107,0.539,0HWZGocyNBxVX3ylSDnX3b,0.0,1,0.0861,-10.653,1,0.168,112.878,4,0.815,Shalamar,556106,1,2002,2002-01-01,Circumstantial Evidence - Extended Version
1136,0.971,0.139,239573,0.106,7eWdOU5H9PuIaU8pL5qtep,0.0378,7,0.114,-24.975,0,0.048,81.568,4,0.0791,Antonio Maria Bononcini,239573,0,2013,2013-06-18,La decollazione di San Giovanni Battista: Coro: Muore il giusto (Chorus)
1137,0.793,0.767,133042,0.996,14q1T84NUb18OonPMbQKdk,0.898,9,0.176,-9.56,1,0.105,150.039,4,0.236,DJ Vortex,133042,0,2018,2018-08-06,Bassdrum - Tool
1138,0.501,0.814,227080,0.314,2Pg0L7V8FBGdR1xcJMzsbX,8.79e-05,2,0.119,-15.794,1,0.0343,90.002,4,0.959,Payaso Feat. K Smooth,227080,3,2004,2004-06-22,On The Blvd
1139,0.664,0.712,970684,0.33,7tj8uek85Wk10hwwVlUZzD,1.59e-06,11,0.206,-15.501,0,0.935,131.325,3,0.473,Mieczyslaw Moranski,970684,0,2011,2011-11-03,Rozdzial 20 - cz. 4
1140,0.0295,0.89,235833,0.852,5RctaG64NglpmVEjVsFPa6,0.0,0,0.027,-6.159,1,0.155,129.967,4,0.83,Giulietto Kronika,235833,11,2012,2012-05-29,Bara Bará Bere Berê - Rio de Janeiro Remix
1141,0.995,0.191,286720,0.049,41tAaujbeWMwS5kSb8xUR2,0.467,8,0.132,-18.972,1,0.0385,77.006,3,0.0563,Angela Hryniuk,286720,0,2016,2016-10-15,Ong Namo Chant
1142,0.445,0.447,214877,0.488,6fsNGSE6aZEQzF7O3G4X8Y,0.0,5,0.296,-8.315,0,0.317,92.666,1,0.691,T.Shaheed,214877,0,2018,2018-11-06,Clockwork
1143,0.719,0.747,410723,0.956,6fkiQvFxqZPXGtkDeu2TYU,0.0,2,0.315,-3.706,1,0.241,115.955,4,0.803,Ali Deep Rizvi,410723,0,2006,2006-09-01,Shaheed-e-Karbala Kai
1144,0.0232,0.642,206988,0.923,2e0UVTn6NPsclELdmAGgJ6,0.0,2,0.299,-2.815,1,0.0598,130.005,4,0.773,Amadeus Stern,206987,0,2013,2013-04-29,Wenn die Wunderkerzen brennen
1145,0.935,0.434,34707,0.02,01ym9lFg9c8wca4ynJDjeD,0.0,0,0.166,-28.416,1,0.0545,121.002,3,0.401,Franz Joseph Haydn,34706,0,1990,1990-11-26,"Die Schöpfung, Hob XXI:2, Part 2: Und Gott schuf den Menschen nach seinem Bilde:Rezitativ (Uriel)"
1146,0.929,0.491,104792,0.48,2rFlHfsGcyUvsKqtdBzzx8,0.824,2,0.218,-12.398,1,0.038,154.189,4,0.729,James Behr,104791,0,2016,2016-09-28,Wall Street Dreamquest:: The Audition
1147,0.0355,0.198,219667,0.444,0iqAuiQhcuaGZwJdfTiAHR,0.912,5,0.177,-19.822,0,0.0536,122.185,3,0.134,Art Zoyd,219666,3,1988,1988-01-01,L'œuf du serpent
1148,0.74,0.445,49041,0.148,3KeWU0u654NWXngmgssr9u,0.954,7,0.105,-29.342,0,0.0703,141.931,3,0.398,Shabam Los Angeles,49040,0,2015,2015-01-01,Helmet
1149,0.313,0.719,123600,0.293,5o04Lw8BwtAh0Z58QfVxvD,0.0,3,0.702,-21.992,1,0.943,117.206,3,0.516,Jules Verne,123600,0,2018,2018-08-05,Chapter 157 - 20000 Leagues Under the Sea
1150,0.988,0.23,482534,0.0556,7jkt8CZUuKB0PifvMK6pJ0,0.000382,7,0.107,-20.224,0,0.0502,88.52,4,0.0389,Vincenzo Bellini,482533,0,2016,2016-04-19,"I Capuleti e i Montecchi: Eccomi in lieta vesta - Oh quante volte, oh quante!"
1151,0.00864,0.894,242200,0.568,4k0sBl3ITjH0pfFZTPi5mw,0.0,1,0.348,-14.876,1,0.214,104.162,4,0.622,Daddy Freddy,242200,0,2013,2013-08-17,Haul and Pull
1152,0.304,0.212,120227,0.249,0n49Ugs8rm3zCECodGK6jQ,0.915,9,0.109,-18.063,0,0.0387,82.429,5,0.0309,Dominic Lewis,120226,14,2019,2019-02-08,End Of An Era
1153,4.02e-05,0.479,79761,0.374,5hq96XA7LewB1oYbF7wWX7,0.000483,2,0.181,-10.95,0,0.0281,109.872,4,0.257,John Powell,79760,15,2011,2011-05-24,Victory Quest
1154,0.0013,0.669,384891,0.504,2pgw2LRYC7O3vHmSiYJJJ2,0.21,5,0.0436,-6.833,0,0.0565,132.032,4,0.269,KeyPlayer,384891,0,2014,2014-01-31,Chapters - Tom8 Remix
1155,0.61,0.829,212573,0.633,57x5mreYVzjmqiAM2AuxXG,0.0,5,0.109,-10.362,1,0.0676,117.558,4,0.612,Rustic Rousers,212573,27,2013,2013-09-03,Two Pina Coladas
1156,0.0161,0.809,356130,0.956,6UUFzf6sjQCpewcAPLj3uL,0.952,7,0.0779,-9.601,1,0.0711,123.996,4,0.122,Sigmatic Project,356129,0,2014,2014-11-20,Just My Hunch
1157,0.846,0.317,470413,0.166,52NCGSnfgrFXFMpOSCezBY,0.52,5,0.0754,-14.293,1,0.0327,140.165,4,0.0887,Philharmonic Wind Orchestra,470413,32,2010,2010-03-24,Peter Pan
1158,0.0627,0.492,207667,0.847,6kpqQtVkyd1QK6gWa663lN,0.244,8,0.0737,-8.618,1,0.034,165.038,4,0.961,The Karaoke Channel,207666,0,2010,2010-11-19,I Didn't Know My Own Strength [In the Style of Lorrie Morgan] {Karaoke Version}
1159,0.000126,0.383,183067,0.795,6nokXA9XxZPcxE5qTvitvk,0.000122,0,0.0875,-4.641,1,0.0469,82.852,4,0.587,Matt White,183066,20,2013,2013-01-01,Just What I'm Looking For
1160,0.00494,0.501,279382,0.755,2dUr1IASYg5zw9IBoiZIQB,0.0,7,0.284,-6.92,1,0.0635,110.744,4,0.507,Zack,279382,0,2017,2017-03-01,Let's Shake It Up
1161,0.983,0.544,197200,0.0655,1VrY2P8PAswoFc3EHs6c7v,0.496,4,0.112,-19.661,1,0.0831,126.063,3,0.397,The Golden Gate Quartet,197200,0,2008,2008-06-30,Take Your Burdens to God
1162,0.984,0.484,98733,0.045,7bHlmUnRH7cGFANYSQjdUZ,0.0,7,0.297,-21.404,0,0.0672,141.647,3,0.197,Benjamin Britten,98733,0,2014,2014-03-18,"Songs from ""Friday Afternoons"", Op. 7 : A tragic story"
1163,0.612,0.608,171707,0.638,0PzRgXJfIN7QN3iLKB1u1K,0.000277,4,0.086,-4.036,1,0.0309,109.263,4,0.687,Jennifer Keith,171706,0,2011,2011-10-15,Red Suede Jacket
1164,0.3,0.755,274460,0.749,55H9tLNX8crLUROWQOT2MU,5.85e-06,2,0.578,-7.699,1,0.0357,143.045,4,0.906,Metamba,274459,0,2012,2012-05-01,Akeva (feat. Piruchi Apo)
1165,0.000431,0.697,415748,0.942,65rTPdwzClaT5Q0o2E9d9p,0.169,0,0.0737,-6.003,1,0.0401,127.008,4,0.633,DJ Steven Uttridge,415748,0,2015,2015-03-30,Misses So & So - Tukerro Remix
1166,0.0186,0.266,117307,0.994,2Z2ICJy1NQfMGsAJ6ILf7y,0.884,6,0.158,-1.937,0,0.0957,187.615,4,0.462,Shux,117306,2,2017,2017-05-31,I Don't Wanna Indoor Toilet
1167,0.0427,0.55,319960,0.933,7DnWiUU1Zxgz6v3hMUDOAS,0.000563,7,0.804,-3.594,0,0.328,144.981,4,0.39,Laszlo,319959,33,2014,2014-03-04,One Step Away
